"","ExpertID","Prediction","PredictedValue","DaysBefore","Decision","SymbolID","TransactionID","CompanyID"
"53048","8593","Buy",NA,"36","Hold","S44107242",7700,"278"
"53049","8593","Hold",NA,"0","Buy","S46520112",8722,"278"
"53050","8593","Buy",0.1066398,"36","Buy","S1250435",4959,"278"
"53051","8593","Sell",-0.1838884,"8","Hold","S4336995",9933,"278"
"53052","8593","Hold",NA,"7","Buy","S14670347",2388,"278"
"53053","8593","Hold",NA,"52","Sell","S31194227",1815,"278"
"53054","8593","Buy",NA,"0","Buy","S2200077",1084,"278"
"53055","8593","Buy",0.1060572,"42","Buy","S94311056",4949,"278"
"53056","8593","Hold",NA,"7","Buy","S15303143",347,"278"
"53057","8593","Buy",NA,"45","Buy","S10893102",1810,"278"
"53058","8593","Buy",0.373825,"30","Buy","S184996",3001,"278"
"53059","8593","Buy",NA,"20","Buy","S31598173",10999,"278"
"53060","8593","Hold",NA,"1","Buy","S6362142",2538,"278"
"53061","8593","Buy",0.186686,"0","Buy","S397760",6594,"278"
"53062","8593","Buy",0.07411386,"25","Hold","S3831290",8209,"278"
"53063","8593","Hold",NA,"43","Hold","S22576226",11607,"278"
"53064","8593","Hold",NA,"0","Buy","S47439160",8672,"278"
"53065","8593","Buy",NA,"0","Buy","S9611200",4059,"278"
"53066","8593","Hold",NA,"1","Sell","S38927421",224,"278"
"53067","8593","Hold",NA,"27","Sell","S47046130",3673,"278"
"53068","8593","Hold",NA,"42","Buy","S24027218",8137,"278"
"53069","8593","Buy",NA,"34","Hold","S30199191",3807,"278"
"53070","8593","Buy",0.369863,"0","Buy","S21840103",3555,"278"
"53071","8593","Buy",NA,"0","Hold","S19087292",4219,"278"
"53072","8593","Buy",NA,"0","Sell","S27414253",4312,"278"
"53073","8593","Buy",0.2492192,"46","Sell","S1300218",3304,"278"
"53074","8593","Buy",NA,"20","Buy","S47439160",1627,"278"
"53075","8593","Hold",NA,"0","Hold","S4336995",2409,"278"
"53076","8593","Hold",NA,"0","Buy","S397760",6068,"278"
"53077","8593","Sell",-0.1011236,"47","Sell","S7458399",3410,"278"
"53078","8593","Buy",NA,"21","Sell","S23548466",7583,"278"
"53079","8593","Hold",NA,"26","Buy","S5245105",7350,"278"
"53080","8593","Buy",NA,"25","Buy","S2349116",623,"278"
"53081","8593","Hold",NA,"38","Buy","S2349116",4839,"278"
"53082","8593","Buy",0.1857708,"0","Buy","S23548466",9075,"278"
"53083","8593","Hold",NA,"46","Buy","S30990203",8413,"278"
"53084","8593","Buy",NA,"57","Sell","S47883117",7143,"278"
"53085","8593","Buy",0.2074643,"31","Buy","S9611200",3753,"278"
"53086","8593","Hold",NA,"0","Buy","S25564115",8596,"278"
"53087","8593","Hold",NA,"35","Buy","S9611200",4059,"278"
"53088","8593","Sell",NA,"0","Hold","S42169153",2411,"278"
"53089","8593","Sell",NA,"1","Hold","S45397242",5469,"278"
"53090","8593","Hold",NA,"37","Sell","S1879493",6543,"278"
"53091","8593","Hold",NA,"0","Buy","S1300218",3098,"278"
"53092","8593","Buy",NA,"0","Buy","S4126873",1476,"278"
"53093","8593","Buy",NA,"0","Buy","S18299154",927,"278"
"53094","8593","Sell",NA,"0","Sell","S94311056",7173,"278"
"53095","8593","Buy",NA,"28","Sell","S2262101",9291,"278"
"53096","8593","Buy",NA,"0","Hold","S21249258",10113,"278"
"53097","8593","Hold",NA,"0","Hold","S40782108",1236,"278"
"53098","8593","Hold",NA,"6","Hold","S38927421",8758,"278"
"53099","8593","Hold",NA,"53","Buy","S14926173",5526,"278"
"53100","8593","Hold",NA,"0","Sell","S2349116",2550,"278"
"53101","8593","Hold",NA,"0","Hold","S1879493",2142,"278"
"53102","8593","Hold",NA,"44","Sell","S3093687",11826,"278"
"53103","8593","Hold",NA,"0","Hold","S397760",12134,"278"
"53104","8593","Buy",NA,"30","Buy","S23548466",11515,"278"
"53105","8593","Buy",NA,"0","Buy","S14191145",9332,"278"
"53106","8593","Hold",NA,"35","Buy","S2349116",7835,"278"
"53107","8593","Hold",NA,"0","Sell","S3768877",7155,"278"
"53108","8593","Hold",NA,"0","Buy","S9611200",1988,"278"
"53109","8593","Sell",NA,"51","Buy","S94311056",5877,"278"
"53110","8593","Hold",NA,"0","Buy","S21249258",8574,"278"
"53111","8593","Hold",NA,"0","Buy","S31598173",3421,"278"
"53112","8593","Buy",0.3523132,"57","Buy","S184996",1646,"278"
"53113","8593","Hold",NA,"0","Sell","S3860097",11908,"278"
"53114","8593","Buy",0.2456678,"0","Buy","S2838216",567,"278"
"53115","8593","Buy",NA,"0","Buy","S4678127",11538,"278"
"53116","8593","Buy",NA,"40","Buy","S14926173",6917,"278"
"53117","8593","Sell",NA,"0","Sell","S7458399",10988,"278"
"53118","8593","Buy",NA,"0","Buy","S9611200",2222,"278"
"53119","8593","Buy",NA,"34","Hold","S10502119",11630,"278"
"53120","8593","Hold",NA,"0","Buy","S47046130",2818,"278"
"53121","8593","Sell",NA,"49","Buy","S94311056",5877,"278"
"53122","8593","Buy",NA,"39","Buy","S9611200",6432,"278"
"53123","8593","Hold",NA,"0","Buy","S1188272",6964,"278"
"53124","8593","Hold",NA,"0","Sell","S38927421",357,"278"
"53125","8593","Hold",NA,"0","Sell","S1693773",8220,"278"
"53126","8593","Hold",NA,"0","Buy","S45111148",6201,"278"
"53127","8593","Buy",NA,"52","Sell","S1300218",3946,"278"
"53128","8593","Hold",NA,"0","Buy","S2023109",4854,"278"
"53129","8593","Hold",NA,"50","Hold","S1188272",10853,"278"
"53130","8593","Buy",NA,"41","Buy","S2200077",8810,"278"
"53131","8593","Hold",NA,"8","Buy","S30990203",4151,"278"
"53132","8593","Sell",NA,"0","Sell","S24639118",8603,"278"
"53133","8593","Hold",NA,"0","Buy","S4496116",4861,"278"
"53134","8593","Hold",NA,"31","Buy","S21249258",2012,"278"
"53135","8593","Buy",NA,"0","Buy","S1250435",5310,"278"
"53136","8593","Buy",NA,"32","Sell","S9611200",4714,"278"
"53137","8593","Hold",NA,"36","Buy","S39374150",11351,"278"
"53138","8593","Hold",NA,"4","Sell","S22576226",8206,"278"
"53139","8593","Buy",NA,"0","Buy","S39189147",9686,"278"
"53140","8593","Hold",NA,"0","Buy","S3831290",473,"278"
"53141","8593","Buy",NA,"0","Sell","S30990203",833,"278"
"53142","8593","Hold",NA,"16","Buy","S47439160",7496,"278"
"53143","8593","Buy",NA,"0","Sell","S5245105",5535,"278"
"53144","8593","Buy",NA,"40","Buy","S1693773",2098,"278"
"53145","8593","Hold",NA,"32","Buy","S1300218",7113,"278"
"53146","8593","Buy",0.2891344,"0","Sell","S1693773",8994,"278"
"53147","8593","Hold",NA,"33","Hold","S38927421",4131,"278"
"53148","8593","Hold",NA,"17","Buy","S8377154",5397,"278"
"53149","8593","Buy",NA,"0","Buy","S30990203",3286,"278"
"53150","8593","Buy",NA,"26","Hold","S38927421",4578,"278"
"53151","8593","Hold",NA,"53","Hold","S4678127",3989,"278"
"53152","8593","Buy",NA,"48","Hold","S11796143",4058,"278"
"53153","8593","Hold",NA,"58","Buy","S23548466",8753,"278"
"53154","8593","Hold",NA,"29","Buy","S23548466",9125,"278"
"53155","8593","Buy",0.3441955,"0","Buy","S1250435",10268,"278"
"53156","8593","Sell",NA,"44","Buy","S94311056",10289,"278"
"53157","8593","Hold",NA,"0","Buy","S21840103",4557,"278"
"53158","8593","Buy",NA,"52","Buy","S17646222",2676,"278"
"53159","8593","Hold",NA,"59","Sell","S44957100",329,"278"
"53160","8593","Hold",NA,"41","Buy","S18299154",9636,"278"
"53161","8593","Buy",NA,"54","Buy","S15303143",6831,"278"
"53162","8593","Buy",0.6326531,"25","Buy","S30943157",6342,"278"
"53163","8593","Buy",NA,"0","Buy","S31194227",779,"278"
"53164","8593","Hold",NA,"25","Sell","S23548466",4778,"278"
"53165","8593","Buy",NA,"0","Buy","S3031140",6417,"278"
"53166","8593","Hold",NA,"0","Buy","S4663565",6618,"278"
"53167","8593","Hold",NA,"32","Buy","S1300218",10820,"278"
"53168","8593","Hold",NA,"33","Sell","S1300218",3946,"278"
"53169","8593","Buy",NA,"0","Hold","S29326176",1169,"278"
"53170","8593","Hold",NA,"50","Hold","S1300218",11703,"278"
"53171","8593","Buy",NA,"53","Sell","S25564115",10232,"278"
"53172","8593","Buy",NA,"0","Buy","S1300218",4665,"278"
"53173","8593","Hold",NA,"23","Sell","S11796143",1217,"278"
"53174","8593","Hold",NA,"0","Buy","S31598173",10964,"278"
"53175","8593","Hold",NA,"46","Hold","S25564115",5763,"278"
"53176","8593","Hold",NA,"57","Buy","S2262101",9613,"278"
"53177","8593","Hold",NA,"31","Hold","S3831290",504,"278"
"53178","8593","Hold",NA,"0","Hold","S4496116",8783,"278"
"53179","8593","Hold",NA,"30","Buy","S44107242",2931,"278"
"53180","8593","Hold",NA,"55","Hold","S18471150",503,"278"
"53181","8593","Buy",NA,"40","Sell","S19087292",2361,"278"
"53182","8593","Buy",0.04856512,"48","Sell","S184996",6867,"278"
"53183","8593","Hold",NA,"32","Hold","S24639118",2465,"278"
"53184","8594","Buy",NA,"0","Hold","S17646222",6711,"148"
"53185","8594","Sell",-0.03711133,"21","Buy","S17646222",5603,"148"
"53186","8594","Sell",-0.3806194,"18","Sell","S33204245",2009,"148"
"53187","8594","Sell",-0.05250691,"0","Hold","S17646222",11340,"148"
"53188","8594","Sell",NA,"23","Buy","S9220188",7334,"148"
"53189","8594","Hold",-0.2445552,"0","Hold","S9220188",11476,"148"
"53190","8594","Hold",0.05919003,"8","Hold","S17646222",2193,"148"
"53191","8594","Hold",NA,"38","Buy","S17646222",8801,"148"
"53192","8594","Sell",-0.02577633,"56","Hold","S17646222",8332,"148"
"53193","8594","Hold",-0.2520881,"35","Sell","S9220188",594,"148"
"53194","8594","Hold",0.07526882,"34","Hold","S17646222",1137,"148"
"53195","8594","Buy",NA,"27","Sell","S17646222",3238,"148"
"53196","8594","Hold",NA,"14","Buy","S17646222",11577,"148"
"53197","8598","Sell",-0.398991,"27","Sell","S43958155",1299,"47"
"53198","8598","Buy",0.3888889,"0","Buy","S9774119",5764,"47"
"53199","8598","Hold",NA,"0","Hold","S14191145",3788,"47"
"53200","8598","Buy",1.302621,"2","Buy","S26555187",1908,"47"
"53201","8598","Hold",NA,"25","Buy","S26555187",2771,"47"
"53202","8598","Buy",1.220162,"56","Buy","S26555187",10385,"47"
"53203","8598","Buy",1.376063,"16","Buy","S32935187",10504,"47"
"53204","8598","Buy",1.278378,"33","Buy","S26555187",231,"47"
"53205","8598","Sell",-0.3624341,"0","Sell","S43958155",10615,"47"
"53206","860","Buy",0.2096774,"0","Buy","S11746101",10000,"95"
"53207","860","Buy",0.003052769,"42","Hold","S12358128",6237,"95"
"53208","860","Buy",NA,"32","Buy","S1300218",12093,"95"
"53209","860","Buy",-0.6469901,"0","Buy","S34745119",6785,"95"
"53210","860","Buy",0.2114537,"0","Sell","S753071",4808,"95"
"53211","860","Buy",0.1813046,"9","Buy","S17646222",4718,"95"
"53212","860","Hold",-0.5813682,"43","Buy","S34745119",2244,"95"
"53213","860","Buy",0.2595057,"26","Buy","S17646222",8775,"95"
"53214","860","Buy",0.2320329,"0","Sell","S1300218",12003,"95"
"53215","860","Hold",NA,"27","Sell","S33204245",4847,"95"
"53216","860","Hold",0.03933157,"29","Hold","S12434156",875,"95"
"53217","860","Hold",0.02533172,"0","Hold","S12434156",9146,"95"
"53218","860","Hold",-0.001426534,"18","Hold","S11746101",9771,"95"
"53219","860","Buy",NA,"0","Sell","S1448130",10134,"95"
"53220","860","Buy",0.119142,"18","Hold","S48769203",919,"95"
"53221","860","Hold",NA,"44","Sell","S33204245",11534,"95"
"53222","860","Buy",0.1106108,"26","Buy","S1448130",11763,"95"
"53223","860","Buy",0.1186697,"0","Buy","S1448130",9693,"95"
"53224","860","Buy",0.1731701,"37","Buy","S17646222",11577,"95"
"53225","860","Buy",0.07428571,"40","Hold","S1448130",3796,"95"
"53226","860","Buy",0.1674009,"34","Buy","S1300218",12093,"95"
"53227","860","Hold",0.1089109,"61","Hold","S17646222",7330,"95"
"53228","860","Hold",-0.02182092,"0","Buy","S33204245",4643,"95"
"53229","860","Hold",0.1157601,"31","Sell","S17646222",11641,"95"
"53230","860","Buy",0.1875962,"27","Sell","S1300218",10293,"95"
"53231","860","Hold",0.1510791,"40","Hold","S1300218",8215,"95"
"53232","860","Hold",0.002570694,"31","Hold","S34290123",10422,"95"
"53233","860","Hold",-0.1066051,"45","Hold","S9220188",2657,"95"
"53234","860","Hold",-0.07348916,"14","Hold","S16079104",9798,"95"
"53235","860","Buy",0.1785714,"16","Sell","S1300218",8003,"95"
"53236","860","Hold",0.02484472,"0","Sell","S33204245",3711,"95"
"53237","860","Buy",0.1813538,"56","Hold","S1448130",3798,"95"
"53238","860","Buy",0.3750955,"3","Buy","S12434156",9667,"95"
"53239","860","Hold",-0.04160314,"45","Hold","S16079104",12124,"95"
"53240","860","Buy",0.08337259,"0","Hold","S12358128",4141,"95"
"53241","860","Buy",0.1839509,"52","Sell","S1300218",7433,"95"
"53242","860","Hold",0.07128142,"48","Buy","S33204245",4405,"95"
"53243","860","Buy",-0.6330055,"34","Hold","S34745119",12044,"95"
"53244","860","Buy",-0.0652212,"41","Hold","S9220188",6042,"95"
"53245","860","Buy",0.1297798,"35","Buy","S19655115",10944,"95"
"53246","860","Buy",-0.0201005,"19","Sell","S3795794",1684,"95"
"53247","860","Hold",0.003167899,"0","Buy","S753071",8933,"95"
"53248","860","Buy",0.1131725,"53","Sell","S1300218",4573,"95"
"53249","860","Sell",NA,"0","Buy","S1300218",727,"95"
"53250","860","Hold",-0.1009539,"19","Hold","S9220188",9037,"95"
"53251","860","Buy",0.1814602,"0","Buy","S19655115",11180,"95"
"53252","860","Hold",0.04596752,"43","Buy","S6959118",7834,"95"
"53253","860","Buy",0.1522791,"41","Sell","S48769203",4548,"95"
"53254","860","Buy",-0.07482974,"10","Sell","S9220188",10585,"95"
"53255","860","Hold",-0.08768373,"17","Sell","S33204245",2009,"95"
"53256","8602","Buy",NA,"0","Buy","S44957100",6902,"275"
"53257","8602","Buy",NA,"0","Buy","S2282788",5787,"275"
"53258","8602","Buy",NA,"53","Buy","S58469",1258,"275"
"53259","8602","Buy",0.3033175,"50","Buy","S2282788",5787,"275"
"53260","8602","Buy",0.3413816,"11","Buy","S453098",4553,"275"
"53261","8602","Hold",0.0102656,"21","Buy","S44957100",6902,"275"
"53262","8602","Buy",NA,"0","Sell","S58469",9906,"275"
"53263","8602","Buy",0.3392259,"41","Buy","S453098",7731,"275"
"53264","8602","Buy",NA,"41","Buy","S2282788",10332,"275"
"53265","8605","Hold",NA,"5","Buy","S30199191",7927,"19"
"53266","8605","Hold",0.3655093,"56","Hold","S30199191",5810,"19"
"53267","8605","Buy",-0.8153278,"33","Hold","S30199191",9889,"19"
"53268","8605","Hold",NA,"56","Buy","S30199191",3582,"19"
"53269","861","Buy",0.3583655,"47","Buy","S7458399",7665,"95"
"53270","861","Sell",NA,"32","Hold","S1564262",1345,"95"
"53271","861","Sell",55.45978,"0","Sell","S1564262",4135,"95"
"53272","861","Buy",NA,"0","Hold","S34392131",150,"95"
"53273","861","Hold",NA,"44","Sell","S2645309",9463,"95"
"53274","861","Sell",-0.2297818,"0","Buy","S14834153",8997,"95"
"53275","861","Sell",52.61316,"34","Hold","S1564262",8837,"95"
"53276","861","Sell",-0.5963986,"0","Buy","S4185678",5262,"95"
"53277","861","Buy",1.540419,"13","Sell","S39831415",4277,"95"
"53278","861","Hold",NA,"22","Sell","S2645309",5182,"95"
"53279","861","Hold",NA,"4","Sell","S47439160",12032,"95"
"53280","861","Buy",0.1870572,"30","Hold","S7458399",1653,"95"
"53281","861","Hold",NA,"23","Buy","S2645309",2034,"95"
"53282","861","Sell",NA,"50","Buy","S1564262",1556,"95"
"53283","861","Hold",NA,"54","Buy","S2645309",11169,"95"
"53284","861","Buy",1.039003,"46","Sell","S39831415",1881,"95"
"53285","861","Sell",-0.7035348,"29","Buy","S4185678",7544,"95"
"53286","861","Buy",3.217078,"34","Buy","S7458399",1219,"95"
"53287","861","Buy",0.2899166,"23","Buy","S7458399",9323,"95"
"53288","861","Sell",0.7279924,"47","Buy","S1564262",5829,"95"
"53289","861","Buy",1.066963,"22","Hold","S39831415",11850,"95"
"53290","861","Buy",3.418846,"0","Buy","S7458399",5362,"95"
"53291","861","Buy",1.780728,"27","Buy","S39831415",11357,"95"
"53292","8620","Buy",NA,"53","Sell","S94311056",3103,"302"
"53293","8620","Buy",NA,"6","Sell","S94311056",7883,"302"
"53294","8620","Buy",NA,"27","Sell","S94311056",6416,"302"
"53295","864","Hold",1.05661,"52","Hold","S47356301",4822,"158"
"53296","864","Hold",0.1340318,"48","Buy","S36586316",6649,"158"
"53297","864","Hold",0.120944,"47","Hold","S36586316",4601,"158"
"53298","864","Buy",0.04824045,"29","Hold","S30592235",3535,"158"
"53299","864","Buy",1.555192,"30","Hold","S25246342",4439,"158"
"53300","864","Hold",0.1348006,"31","Buy","S23454119",1047,"158"
"53301","864","Hold",0.08658744,"0","Hold","S30584221",4540,"158"
"53302","864","Hold",0.2737584,"0","Buy","S167247",2200,"158"
"53303","864","Buy",1.34465,"17","Buy","S25246342",6566,"158"
"53304","864","Buy",1.374863,"0","Sell","S25246342",4075,"158"
"53305","864","Buy",0.1498733,"0","Buy","S1105963",11356,"158"
"53306","864","Buy",1.371585,"19","Buy","S25246342",249,"158"
"53307","864","Buy",0.07887797,"33","Buy","S30592235",2830,"158"
"53308","864","Buy",0.03889971,"16","Sell","S25246342",6748,"158"
"53309","864","Hold",0.1243851,"7","Buy","S7097194",11696,"158"
"53310","864","Hold",0.2980085,"38","Sell","S45122272",8135,"158"
"53311","864","Buy",1.196806,"11","Buy","S25246342",5777,"158"
"53312","864","Buy",0.2552854,"45","Buy","S36334265",3499,"158"
"53313","864","Buy",0.3157895,"53","Buy","S1105963",9190,"158"
"53314","864","Buy",0.2451085,"30","Hold","S30592235",3085,"158"
"53315","864","Hold",0.0116952,"48","Buy","S167247",11436,"158"
"53316","864","Buy",0.07409031,"0","Sell","S25246342",6748,"158"
"53317","864","Hold",0.08135942,"0","Buy","S7097194",9528,"158"
"53318","864","Buy",NA,"26","Hold","S30592235",1616,"158"
"53319","864","Buy",0.2816601,"35","Sell","S32314222",2520,"158"
"53320","864","Hold",0.2680298,"39","Buy","S167247",6723,"158"
"53321","864","Hold",0.0764205,"28","Buy","S36586316",8809,"158"
"53322","864","Buy",1.384713,"29","Hold","S25246342",2426,"158"
"53323","864","Hold",-0.01806354,"35","Hold","S167247",9430,"158"
"53324","864","Buy",NA,"3","Buy","S30592235",1999,"158"
"53325","864","Hold",0.1792453,"38","Sell","S30592235",11250,"158"
"53326","864","Buy",0.2904102,"15","Hold","S36334265",6379,"158"
"53327","864","Hold",-0.2939301,"0","Buy","S1105963",6814,"158"
"53328","864","Hold",0.1549708,"6","Buy","S45122272",11787,"158"
"53329","864","Buy",0.2485549,"0","Buy","S1105963",7300,"158"
"53330","864","Buy",0.364064,"45","Hold","S36334265",9434,"158"
"53331","864","Hold",0.2535703,"36","Hold","S45122272",3496,"158"
"53332","864","Hold",0.3160451,"0","Buy","S167247",626,"158"
"53333","864","Buy",1.353367,"19","Sell","S25246342",9506,"158"
"53334","864","Buy",1.15015,"24","Buy","S25246342",5117,"158"
"53335","864","Buy",0.266565,"30","Buy","S1105963",6814,"158"
"53336","864","Buy",0.1977642,"37","Hold","S32314222",6037,"158"
"53337","864","Buy",0.2712592,"35","Buy","S1105963",3082,"158"
"53338","864","Hold",0.124206,"11","Buy","S167247",10552,"158"
"53339","864","Hold",0.1514306,"48","Sell","S30584221",3857,"158"
"53340","864","Hold",0.2070106,"3","Hold","S45122272",8527,"158"
"53341","864","Buy",1.233677,"59","Buy","S25246342",3312,"158"
"53342","864","Hold",0.1220673,"27","Hold","S45122272",136,"158"
"53343","864","Buy",0.138088,"4","Sell","S32314222",728,"158"
"53344","864","Hold",NA,"0","Hold","S167247",9195,"158"
"53345","864","Hold",1.041957,"28","Hold","S47356301",4822,"158"
"53346","864","Buy",1.64035,"50","Buy","S47356301",4547,"158"
"53347","864","Buy",0.2943633,"44","Hold","S36334265",4897,"158"
"53348","864","Buy",1.545306,"47","Sell","S25246342",10936,"158"
"53349","864","Buy",1.336549,"36","Hold","S25246342",11011,"158"
"53350","864","Buy",0.2525621,"32","Sell","S30592235",8702,"158"
"53351","864","Hold",0.2975779,"19","Hold","S167247",1059,"158"
"53352","864","Hold",0.1890606,"0","Hold","S30592235",2353,"158"
"53353","864","Hold",-0.485089,"12","Buy","S36586316",4358,"158"
"53354","864","Buy",0.141393,"50","Buy","S25246342",8565,"158"
"53355","864","Buy",0.2723521,"0","Buy","S1105963",8054,"158"
"53356","864","Buy",0.05998835,"0","Buy","S30592235",2830,"158"
"53357","864","Buy",1.590728,"31","Buy","S47356301",9840,"158"
"53358","864","Hold",0.4270026,"49","Sell","S167247",7704,"158"
"53359","864","Hold",-0.08789008,"30","Hold","S167247",7322,"158"
"53360","864","Hold",0.3491222,"0","Buy","S167247",10336,"158"
"53361","864","Hold",0.09775222,"16","Sell","S36586316",841,"158"
"53362","864","Buy",0.25,"55","Sell","S32314222",728,"158"
"53363","864","Hold",0.9282268,"0","Hold","S47356301",9356,"158"
"53364","864","Buy",0.3143239,"39","Buy","S1105963",5868,"158"
"53365","864","Buy",0.2979684,"13","Hold","S36334265",7234,"158"
"53366","864","Hold",0.2919173,"21","Hold","S167247",9430,"158"
"53367","864","Hold",-0.09709511,"51","Buy","S167247",5689,"158"
"53368","864","Buy",0.2935216,"29","Hold","S30592235",7511,"158"
"53369","864","Hold",0.1594203,"35","Hold","S7097194",11295,"158"
"53370","864","Buy",0.3633597,"36","Buy","S36334265",8407,"158"
"53371","864","Hold",0.08719287,"0","Hold","S7097194",11295,"158"
"53372","864","Hold",1.229029,"10","Buy","S47356301",4547,"158"
"53373","864","Buy",1.34465,"35","Hold","S25246342",8042,"158"
"53374","864","Hold",0.1652728,"36","Buy","S167247",3953,"158"
"53375","864","Buy",0.1271133,"0","Buy","S30592235",8068,"158"
"53376","864","Buy",0.2926577,"0","Buy","S1105963",12091,"158"
"53377","864","Buy",1.340716,"35","Buy","S25246342",5777,"158"
"53378","864","Buy",0.1494253,"4","Sell","S32314222",1838,"158"
"53379","864","Hold",1.247615,"33","Hold","S47356301",497,"158"
"53380","864","Buy",0.261034,"0","Buy","S1105963",10005,"158"
"53381","864","Hold",1.192021,"35","Buy","S32314222",8170,"158"
"53382","864","Buy",0.3883918,"16","Buy","S36334265",8407,"158"
"53383","864","Buy",0.03225806,"36","Hold","S25246342",937,"158"
"53384","864","Hold",0.9555642,"17","Hold","S47356301",8275,"158"
"53385","864","Buy",0.2004802,"48","Sell","S32314222",4194,"158"
"53386","864","Buy",0.2960999,"7","Hold","S36334265",3856,"158"
"53387","864","Buy",0.2681913,"31","Buy","S1105963",12091,"158"
"53388","864","Hold",0.2442763,"51","Hold","S167247",11917,"158"
"53389","864","Hold",0.1220412,"34","Buy","S45122272",5958,"158"
"53390","864","Hold",-0.5303557,"33","Buy","S36586316",1418,"158"
"53391","864","Buy",1.372142,"0","Hold","S25246342",684,"158"
"53392","864","Hold",0.2349856,"2","Hold","S45122272",9620,"158"
"53393","864","Buy",0.1396011,"20","Sell","S32314222",7298,"158"
"53394","864","Buy",0.3180272,"18","Buy","S36334265",10126,"158"
"53395","864","Hold",0.3399504,"0","Buy","S23454119",6672,"158"
"53396","864","Buy",0.4012935,"14","Sell","S36334265",2605,"158"
"53397","864","Hold",0.3693694,"32","Buy","S23454119",3529,"158"
"53398","864","Hold",0.130266,"16","Sell","S30584221",378,"158"
"53399","864","Hold",0.3649548,"31","Hold","S45122272",872,"158"
"53400","864","Buy",0.2035011,"38","Buy","S36334265",9687,"158"
"53401","864","Hold",0.2462236,"0","Buy","S23454119",2975,"158"
"53402","864","Buy",1.187296,"0","Hold","S25246342",3547,"158"
"53403","864","Buy",0.2354395,"0","Hold","S30592235",4618,"158"
"53404","864","Buy",0.2954827,"47","Sell","S36334265",7673,"158"
"53405","864","Buy",0.1372868,"24","Hold","S25246342",937,"158"
"53406","864","Hold",0.1764706,"32","Buy","S7097194",7165,"158"
"53407","864","Hold",0.3105996,"46","Hold","S167247",7976,"158"
"53408","864","Hold",0.143903,"32","Sell","S7097194",7230,"158"
"53409","864","Hold",0.0255972,"8","Buy","S167247",5968,"158"
"53410","864","Buy",0.3167176,"14","Buy","S36334265",5022,"158"
"53411","864","Buy",NA,"0","Buy","S30592235",3917,"158"
"53412","864","Hold",-0.2898866,"42","Buy","S1105963",7292,"158"
"53413","864","Hold",0.03648962,"14","Buy","S167247",6028,"158"
"53414","864","Hold",0.164295,"0","Sell","S23454119",5498,"158"
"53415","864","Buy",0.2153622,"29","Sell","S1105963",11274,"158"
"53416","864","Hold",0.09021205,"25","Buy","S30592235",7341,"158"
"53417","864","Hold",0.1343899,"21","Buy","S36586316",1418,"158"
"53418","864","Buy",0.3225923,"0","Hold","S30592235",11559,"158"
"53419","864","Hold",0.3434089,"57","Hold","S45122272",8527,"158"
"53420","864","Buy",0.147107,"34","Buy","S30592235",7341,"158"
"53421","864","Hold",0.1508032,"28","Sell","S30584221",378,"158"
"53422","8649","Sell",NA,"38","Hold","S23548466",11940,"253"
"53423","865","Hold",-0.6065086,"32","Sell","S44107242",9852,"325"
"53424","865","Hold",NA,"0","Sell","S31194227",2089,"325"
"53425","865","Hold",1.592761,"46","Sell","S30707220",8253,"325"
"53426","865","Hold",NA,"35","Hold","S2838216",10835,"325"
"53427","865","Buy",0.2231585,"41","Sell","S22576226",7286,"325"
"53428","865","Hold",-0.5409999,"0","Buy","S31194227",10181,"325"
"53429","865","Hold",0.2005587,"43","Sell","S2838216",6878,"325"
"53430","865","Hold",NA,"0","Hold","S44107242",3520,"325"
"53431","865","Hold",-0.469599,"18","Buy","S10151185",3561,"325"
"53432","865","Hold",-0.4687055,"54","Buy","S10151185",11576,"325"
"53433","865","Buy",NA,"31","Buy","S31194227",3374,"325"
"53434","865","Hold",0.1500818,"18","Hold","S2838216",3086,"325"
"53435","865","Buy",0.05304726,"21","Hold","S31194227",10844,"325"
"53436","865","Hold",0.1894647,"33","Buy","S6843203",11304,"325"
"53437","865","Hold",0.2251633,"0","Hold","S27897285",2649,"325"
"53438","865","Buy",0.1661808,"16","Buy","S10151185",9153,"325"
"53439","865","Buy",NA,"23","Buy","S31194227",7506,"325"
"53440","865","Buy",NA,"39","Sell","S44107242",1182,"325"
"53441","865","Buy",NA,"0","Buy","S45649240",3385,"325"
"53442","865","Buy",0.2341524,"26","Buy","S6843203",4128,"325"
"53443","865","Hold",0.1793269,"14","Sell","S6843203",8404,"325"
"53444","865","Hold",-0.05799235,"44","Sell","S10151185",7857,"325"
"53445","865","Hold",NA,"3","Buy","S2838216",567,"325"
"53446","865","Hold",0.2567985,"10","Buy","S27897285",12031,"325"
"53447","865","Hold",0.04285482,"13","Hold","S10151185",3013,"325"
"53448","865","Buy",0.1733646,"30","Sell","S22576226",6930,"325"
"53449","865","Buy",NA,"0","Buy","S45649240",3080,"325"
"53450","865","Hold",1.595966,"22","Hold","S30707220",4613,"325"
"53451","865","Buy",0.2658007,"41","Sell","S2838216",2733,"325"
"53452","865","Hold",NA,"0","Buy","S17230176",12131,"325"
"53453","865","Buy",NA,"26","Sell","S45649240",712,"325"
"53454","865","Buy",NA,"0","Buy","S44107242",531,"325"
"53455","865","Hold",0.1326423,"47","Sell","S6843203",1041,"325"
"53456","865","Buy",0.1929615,"38","Buy","S10151185",6593,"325"
"53457","865","Hold",0.3031671,"28","Hold","S27897285",11379,"325"
